order_id,order_date,product_id,order_qty,sales_amount,discount_amount,profit_amount
59697,2017-05-21 10:10:00,1073,1,165.9900055,34.0,79.68000031
59695,2017-05-21 09:28:00,1073,1,163.9900055,36.0,-36.90000153
59692,2017-05-21 08:24:00,1073,1,159.9900055,40.0,-207.9900055
59684,2017-05-21 05:36:00,1073,1,149.9900055,50.0,61.5
59684,2017-05-21 05:36:00,1073,1,199.9900055,0.0,67.59999847
59684,2017-05-21 05:36:00,1073,1,197.9900055,2.0,13.27000046
59683,2017-05-21 05:15:00,1073,1,195.9900055,4.0,66.63999939
59675,2017-05-21 02:27:00,1073,1,193.9900055,6.0,89.23999786
59659,2017-05-20 20:51:00,1073,1,191.9900055,8.0,33.79000092
59653,2017-05-20 18:45:00,1073,1,189.9900055,10.0,28.5
59653,2017-05-20 18:45:00,1073,1,188.9900055,11.0,54.81000137
59651,2017-05-20 18:03:00,1073,1,185.9900055,14.0,18.60000038
59641,2017-05-20 14:32:00,1073,1,181.9900055,18.0,22.75
59623,2017-05-20 08:14:00,1073,1,179.9900055,20.0,68.40000153
59619,2017-05-20 06:50:00,1073,1,175.9900055,24.0,47.52000046
59613,2017-05-20 04:44:00,1073,1,173.9900055,26.0,-63.84999847
59610,2017-05-20 03:41:00,1073,1,169.9900055,30.0,79.90000153
59609,2017-05-20 03:20:00,1073,1,167.9900055,32.0,43.68000031
59606,2017-05-20 02:17:00,1073,1,165.9900055,34.0,-39.50999832
59605,2017-05-20 01:56:00,1073,1,163.9900055,36.0,73.80000305
59604,2017-05-20 01:35:00,1073,1,159.9900055,40.0,-22.07999992
59594,2017-05-19 22:04:00,1073,1,149.9900055,50.0,40.5
59582,2017-05-19 17:52:00,1073,1,199.9900055,0.0,72.0
59571,2017-05-19 14:01:00,1073,1,197.9900055,2.0,5.940000057
59569,2017-05-19 13:19:00,1073,1,195.9900055,4.0,61.34000015
59569,2017-05-19 13:19:00,1073,1,193.9900055,6.0,-49.86000061
59569,2017-05-19 13:19:00,1073,1,191.9900055,8.0,60.09000015
59565,2017-05-19 11:55:00,1073,1,189.9900055,10.0,-2.470000029
59564,2017-05-19 11:34:00,1073,1,188.9900055,11.0,59.15000153
59563,2017-05-19 11:13:00,1073,1,185.9900055,14.0,13.94999981
59540,2017-05-19 03:09:00,1073,1,179.9900055,20.0,45.0
59536,2017-05-19 01:45:00,1073,1,175.9900055,24.0,13.19999981
59534,2017-05-19 01:03:00,1073,1,173.9900055,26.0,45.75999832
59529,2017-05-18 23:18:00,1073,1,169.9900055,30.0,59.5
59528,2017-05-18 22:57:00,1073,1,167.9900055,32.0,62.15999985
59528,2017-05-18 22:57:00,1073,1,165.9900055,34.0,53.95000076
59520,2017-05-18 20:09:00,1073,1,163.9900055,36.0,77.08000183
59519,2017-05-18 19:48:00,1073,1,159.9900055,40.0,38.08000183
59514,2017-05-18 18:03:00,1073,1,149.9900055,50.0,72.0
59513,2017-05-18 17:42:00,1073,1,199.9900055,0.0,62.59999847
59513,2017-05-18 17:42:00,1073,1,197.9900055,2.0,59.40000153
59508,2017-05-18 15:57:00,1073,1,195.9900055,4.0,63.70000076
59507,2017-05-18 15:36:00,1073,1,193.9900055,6.0,21.92000008
59497,2017-05-18 12:05:00,1073,1,191.9900055,8.0,67.19999695
59493,2017-05-18 10:41:00,1073,1,189.9900055,10.0,-303.980011
59491,2017-05-18 09:59:00,1073,1,188.9900055,11.0,49.13999939
59488,2017-05-18 08:56:00,1073,1,185.9900055,14.0,65.09999847
59486,2017-05-18 08:14:00,1073,1,181.9900055,18.0,-145.5899963
59483,2017-05-18 07:11:00,1073,1,179.9900055,20.0,65.33999634
59482,2017-05-18 06:50:00,1073,1,175.9900055,24.0,-140.7899933
59481,2017-05-18 06:29:00,1073,1,173.9900055,26.0,81.77999878
59471,2017-05-18 02:59:00,1073,1,169.9900055,30.0,-82.11000061
59457,2017-05-17 22:05:00,1073,1,167.9900055,32.0,16.79999924
59455,2017-05-17 21:23:00,1073,1,165.9900055,34.0,48.13999939
59451,2017-05-17 19:58:00,1073,1,163.9900055,36.0,37.72000122
59443,2017-05-17 17:10:00,1073,1,159.9900055,40.0,-41.11999893
59437,2017-05-17 15:04:00,1073,1,149.9900055,50.0,3.0
59436,2017-05-17 14:43:00,1073,1,199.9900055,0.0,8.0
59424,2017-05-17 10:31:00,1073,1,197.9900055,2.0,-75.83000183
59417,2017-05-17 08:04:00,1073,1,195.9900055,4.0,54.88000107
59412,2017-05-17 06:19:00,1073,1,193.9900055,6.0,83.41999817
59410,2017-05-17 05:37:00,1073,1,191.9900055,8.0,14.39999962
59401,2017-05-17 02:27:00,1073,1,189.9900055,10.0,95.0
59398,2017-05-17 01:24:00,1073,1,188.9900055,11.0,85.05000305
59394,2017-05-17 00:00:00,1073,1,185.9900055,14.0,41.84999847
59394,2017-05-17 00:00:00,1073,1,181.9900055,18.0,-156.5099945
59388,2017-05-16 21:54:00,1073,1,179.9900055,20.0,52.20000076
59386,2017-05-16 21:12:00,1073,1,175.9900055,24.0,49.27999878
59380,2017-05-16 19:06:00,1073,1,173.9900055,26.0,32.70999908
59377,2017-05-16 18:03:00,1073,1,169.9900055,30.0,44.20000076
59376,2017-05-16 17:42:00,1073,1,167.9900055,32.0,55.43999863
59374,2017-05-16 17:00:00,1073,1,165.9900055,34.0,48.13999939
59373,2017-05-16 16:39:00,1073,1,163.9900055,36.0,34.43999863
59369,2017-05-16 15:15:00,1073,1,159.9900055,40.0,76.80000305
59364,2017-05-16 13:30:00,1073,1,149.9900055,50.0,52.5
59360,2017-05-16 12:06:00,1073,1,199.9900055,0.0,10.0
59356,2017-05-16 10:42:00,1073,1,197.9900055,2.0,47.11999893
59348,2017-05-16 07:53:00,1073,1,195.9900055,4.0,56.84000015
59348,2017-05-16 07:53:00,1073,1,193.9900055,6.0,17.0699997
59339,2017-05-16 04:44:00,1073,1,191.9900055,8.0,94.08000183
59335,2017-05-16 03:20:00,1073,1,188.9900055,11.0,37.79999924
59330,2017-05-16 01:35:00,1073,1,185.9900055,14.0,58.22000122
59324,2017-05-15 23:29:00,1073,1,181.9900055,18.0,87.36000061
59321,2017-05-15 22:26:00,1073,1,179.9900055,20.0,54.0
59320,2017-05-15 22:05:00,1073,1,175.9900055,24.0,70.40000153
59317,2017-05-15 21:02:00,1073,1,173.9900055,26.0,-34.79999924
59303,2017-05-15 16:07:00,1073,1,169.9900055,30.0,55.25
59302,2017-05-15 15:46:00,1073,1,167.9900055,32.0,65.51999664
59302,2017-05-15 15:46:00,1073,1,165.9900055,34.0,79.68000031
59299,2017-05-15 14:43:00,1073,1,163.9900055,36.0,-245.9900055
59294,2017-05-15 12:58:00,1073,1,159.9900055,40.0,14.07999992
59287,2017-05-15 10:31:00,1073,1,149.9900055,50.0,43.5
59282,2017-05-15 08:46:00,1073,1,199.9900055,0.0,20.0
59273,2017-05-15 05:37:00,1073,1,197.9900055,2.0,34.65000153
59273,2017-05-15 05:37:00,1073,1,195.9900055,4.0,-4.900000095
59272,2017-05-15 05:16:00,1073,1,191.9900055,8.0,62.40000153
59265,2017-05-15 02:49:00,1073,1,189.9900055,10.0,30.96999931
59263,2017-05-15 02:07:00,1073,1,188.9900055,11.0,-302.3800049
59263,2017-05-15 02:07:00,1073,1,185.9900055,14.0,62.86000061
59261,2017-05-15 01:25:00,1073,1,181.9900055,18.0,34.40000153
59260,2017-05-15 01:04:00,1073,1,179.9900055,20.0,61.20000076
59254,2017-05-14 22:57:00,1073,1,175.9900055,24.0,24.63999939
59249,2017-05-14 21:12:00,1073,1,173.9900055,26.0,83.51999664
59240,2017-05-14 18:03:00,1073,1,169.9900055,30.0,81.59999847
59232,2017-05-14 15:15:00,1073,1,167.9900055,32.0,-27.37999916
59232,2017-05-14 15:15:00,1073,1,165.9900055,34.0,39.50999832
59212,2017-05-14 08:15:00,1073,1,163.9900055,36.0,54.11999893
59211,2017-05-14 07:54:00,1073,1,159.9900055,40.0,28.79999924
59208,2017-05-14 06:50:00,1073,1,149.9900055,50.0,-20.70000076
59200,2017-05-14 04:02:00,1073,1,199.9900055,0.0,66.0
59199,2017-05-14 03:41:00,1073,1,197.9900055,2.0,71.87000275
59195,2017-05-14 02:17:00,1073,1,195.9900055,4.0,49.0
59194,2017-05-14 01:56:00,1073,1,193.9900055,6.0,72.75
59192,2017-05-14 01:14:00,1073,1,191.9900055,8.0,92.16000366
59186,2017-05-13 23:08:00,1073,1,189.9900055,10.0,-132.9900055
59184,2017-05-13 22:26:00,1073,1,188.9900055,11.0,-23.62000084
59180,2017-05-13 21:02:00,1073,1,185.9900055,14.0,55.79999924
59179,2017-05-13 20:41:00,1073,1,181.9900055,18.0,87.36000061
59174,2017-05-13 18:56:00,1073,1,179.9900055,20.0,43.20000076
59170,2017-05-13 17:32:00,1073,1,175.9900055,24.0,3.519999981
59156,2017-05-13 12:37:00,1073,1,167.9900055,32.0,-112.0500031
59151,2017-05-13 10:52:00,1073,1,165.9900055,34.0,-282.1900024
59142,2017-05-13 07:43:00,1073,1,163.9900055,36.0,57.40000153
59139,2017-05-13 06:40:00,1073,1,159.9900055,40.0,46.40000153
59139,2017-05-13 06:40:00,1073,1,149.9900055,50.0,11.25
59127,2017-05-13 02:28:00,1073,1,199.9900055,0.0,-147.9900055
59127,2017-05-13 02:28:00,1073,1,197.9900055,2.0,66.91999817
59118,,1073,1,195.9900055,4.0,54.88000107
59114,,1073,1,193.9900055,6.0,89.23999786
59112,,1073,1,191.9900055,8.0,62.40000153
59103,,1073,1,189.9900055,10.0,76.0
59095,,1073,1,188.9900055,11.0,62.36999893
59088,,1073,1,185.9900055,14.0,0.0
59086,,1073,1,181.9900055,18.0,68.25
59085,,1073,1,179.9900055,20.0,86.40000153
59084,,1073,1,175.9900055,24.0,47.52000046
59082,,1073,1,173.9900055,26.0,45.24000168
59080,,1073,1,169.9900055,30.0,17.0
59056,,1073,1,167.9900055,32.0,42.0
59052,,1073,1,165.9900055,34.0,-127.3199997
59040,,1073,1,163.9900055,36.0,14.43000031
59035,,1073,1,159.9900055,40.0,12.0
59031,,1073,1,149.9900055,50.0,63.0
59027,,1073,1,199.9900055,0.0,65.0
59014,,1073,1,197.9900055,2.0,87.12000275
59011,,1073,1,193.9900055,6.0,51.02000046
59009,,1073,1,191.9900055,8.0,31.29000092
59004,,1073,1,189.9900055,10.0,61.75
59002,,1073,1,188.9900055,11.0,66.15000153
59001,,1073,1,185.9900055,14.0,13.94999981
59001,,1073,1,181.9900055,18.0,63.70000076
58994,,1073,1,179.9900055,20.0,81.0
58993,,1073,1,175.9900055,24.0,44.0
58993,,1073,1,173.9900055,26.0,27.84000015
58987,,1073,1,169.9900055,30.0,45.90000153
58986,,1073,1,167.9900055,32.0,80.63999939
58981,,1073,1,165.9900055,34.0,58.09999847
58974,,1073,1,163.9900055,36.0,44.27999878
58969,,1073,1,149.9900055,50.0,67.5
58967,,1073,1,199.9900055,0.0,72.59999847
58966,,1073,1,197.9900055,2.0,33.65999985
58960,,1073,1,195.9900055,4.0,92.12000275
58960,,1073,1,193.9900055,6.0,95.05999756
58955,,1073,1,191.9900055,8.0,53.75999832
58951,,1073,1,189.9900055,10.0,-41.22999954
58946,,1073,1,188.9900055,11.0,33.63999939
58943,,1073,1,185.9900055,14.0,-148.7899933
58922,,1073,1,179.9900055,20.0,56.34000015
58914,,1073,1,175.9900055,24.0,72.16000366
58903,,1073,1,173.9900055,26.0,-10.96000004
58902,,1073,1,169.9900055,30.0,81.59999847
58901,,1073,1,167.9900055,32.0,56.77999878
58899,,1073,1,165.9900055,34.0,79.68000031
58898,,1073,1,163.9900055,36.0,1.639999986
58898,,1073,1,159.9900055,40.0,44.79999924
58897,,1073,1,149.9900055,50.0,70.5
58889,,1073,1,197.9900055,2.0,14.85000038
58885,,1073,1,195.9900055,4.0,-240.0899963
58875,,1073,1,193.9900055,6.0,83.41999817
58871,,1073,1,191.9900055,8.0,38.40000153
58868,,1073,1,189.9900055,10.0,32.29999924
58865,,1073,1,188.9900055,11.0,83.16000366
58862,,1073,1,185.9900055,14.0,48.91999817
58853,,1073,1,181.9900055,18.0,40.04000092
58851,,1073,1,179.9900055,20.0,63.0
58848,,1073,1,175.9900055,24.0,-129.0
58848,,1073,1,173.9900055,26.0,78.30000305
58846,,1073,1,169.9900055,30.0,68.0
58841,,1073,1,167.9900055,32.0,31.92000008
58841,,1073,1,165.9900055,34.0,63.08000183
58829,,1073,1,163.9900055,36.0,57.40000153
58828,,1073,1,159.9900055,40.0,33.59999847
58826,,1073,1,149.9900055,50.0,75.0
58823,,1073,1,199.9900055,0.0,58.0
58816,,1073,1,197.9900055,2.0,22.37000084
58814,,1073,1,195.9900055,4.0,82.3199997
58808,,1073,1,193.9900055,6.0,56.25999832
58807,,1073,1,191.9900055,8.0,64.88999939
58807,,1073,1,189.9900055,10.0,59.47000122
58807,,1073,1,188.9900055,11.0,61.41999817
58805,,1073,1,185.9900055,14.0,66.95999908
58802,,1073,1,181.9900055,18.0,81.90000153
58783,,1073,1,175.9900055,24.0,-28.69000053
58780,,1073,1,173.9900055,26.0,57.41999817
58778,,1073,1,169.9900055,30.0,25.5
58774,,1073,1,167.9900055,32.0,12.60000038
58769,,1073,1,163.9900055,36.0,75.44000244
58766,,1073,1,159.9900055,40.0,76.80000305
58764,,1073,1,149.9900055,50.0,56.25
58762,,1073,1,199.9900055,0.0,72.59999847
58754,,1073,1,197.9900055,2.0,25.73999977
58752,,1073,1,195.9900055,4.0,-39.20000076
58752,,1073,1,193.9900055,6.0,60.72000122
58750,,1073,1,191.9900055,8.0,-36.09000015
58748,,1073,1,189.9900055,10.0,-21.46999931
58745,,1073,1,188.9900055,11.0,-29.67000008
58744,,1073,1,185.9900055,14.0,35.34000015
58740,,1073,1,181.9900055,18.0,-16.02000046
58736,,1073,1,179.9900055,20.0,-7.739999771
58732,,1073,1,175.9900055,24.0,-39.59999847
58728,,1073,1,173.9900055,26.0,-52.20000076
58713,,1073,1,169.9900055,30.0,20.39999962
58712,,1073,1,167.9900055,32.0,50.40000153
58712,,1073,1,165.9900055,34.0,58.09999847
58710,,1073,1,163.9900055,36.0,8.199999809
58707,,1073,1,159.9900055,40.0,-76.80000305
58705,,1073,1,149.9900055,50.0,4.5
58704,,1073,1,199.9900055,0.0,60.0
58704,,1073,1,197.9900055,2.0,64.34999847
58698,,1073,1,195.9900055,4.0,-8.430000305
58698,,1073,1,193.9900055,6.0,23.67000008
58694,,1073,1,189.9900055,10.0,57.0
58692,,1073,1,188.9900055,11.0,70.87000275
58683,,1073,1,185.9900055,14.0,11.72000027
58670,,1073,1,181.9900055,18.0,-40.95000076
58670,,1073,1,179.9900055,20.0,81.0
58664,,1073,1,175.9900055,24.0,51.04000092
58661,,1073,1,169.9900055,30.0,79.90000153
58660,,1073,1,167.9900055,32.0,80.63999939
58650,,1073,1,165.9900055,34.0,54.77999878
58650,,1073,1,163.9900055,36.0,43.13000107
58650,,1073,1,159.9900055,40.0,40.0
58647,,1073,1,149.9900055,50.0,63.0
58645,,1073,1,199.9900055,0.0,52.0
58643,,1073,1,197.9900055,2.0,95.04000092
58639,,1073,1,195.9900055,4.0,-5.679999828
58636,,1073,1,193.9900055,6.0,12.22000027
58632,,1073,1,191.9900055,8.0,32.63999939
58627,,1073,1,189.9900055,10.0,59.47000122
58626,,1073,1,188.9900055,11.0,79.37999725
58626,,1073,1,185.9900055,14.0,52.08000183
58616,,1073,1,181.9900055,18.0,-121.3899994
58612,,1073,1,179.9900055,20.0,75.59999847
58610,,1073,1,175.9900055,24.0,61.59999847
58610,,1073,1,173.9900055,26.0,-127.5400009
58609,,1073,1,169.9900055,30.0,61.70999908
58607,,1073,1,167.9900055,32.0,48.72000122
58605,,1073,1,165.9900055,34.0,78.01999664
58599,,1073,1,163.9900055,36.0,49.20000076
58596,,1073,1,159.9900055,40.0,54.40000153
58589,,1073,1,149.9900055,50.0,48.75
58585,,1073,1,197.9900055,2.0,-346.480011
58585,,1073,1,193.9900055,6.0,67.90000153
58577,,1073,1,191.9900055,8.0,5.760000229
58562,,1073,1,189.9900055,10.0,-151.9900055
58561,,1073,1,188.9900055,11.0,23.62000084
58559,,1073,1,185.9900055,14.0,52.08000183
58556,,1073,1,181.9900055,18.0,87.36000061
58555,,1073,1,179.9900055,20.0,61.20000076
58543,,1073,1,175.9900055,24.0,51.04000092
58519,,1073,1,169.9900055,30.0,44.20000076
58516,,1073,1,167.9900055,32.0,70.55999756
58509,,1073,1,165.9900055,34.0,44.8199997
58500,,1073,1,163.9900055,36.0,80.36000061
58500,,1073,1,159.9900055,40.0,44.79999924
58496,,1073,1,149.9900055,50.0,10.5
58491,,1073,1,199.9900055,0.0,-25.0
58489,,1073,1,197.9900055,2.0,59.40000153
58481,,1073,1,195.9900055,4.0,-78.40000153
58476,,1073,1,193.9900055,6.0,-48.5
58468,,1073,1,191.9900055,8.0,94.08000183
58464,,1073,1,189.9900055,10.0,49.40000153
58461,,1073,1,188.9900055,11.0,85.05000305
58454,,1073,1,185.9900055,14.0,-148.7899933
58450,,1073,1,181.9900055,18.0,45.5
58444,,1073,1,175.9900055,24.0,84.48000336
58441,,1073,1,173.9900055,26.0,34.79999924
58437,,1073,1,169.9900055,30.0,61.70999908
58433,,1073,1,167.9900055,32.0,80.63999939
58431,,1073,1,165.9900055,34.0,20.75
58431,,1073,1,163.9900055,36.0,0.0
58424,,1073,1,159.9900055,40.0,-40.0
58421,,1073,1,149.9900055,50.0,11.25
58405,,1073,1,197.9900055,2.0,57.41999817
58405,,1073,1,195.9900055,4.0,54.88000107
58400,,1073,1,193.9900055,6.0,60.72000122
58399,,1073,1,191.9900055,8.0,61.43999863
58393,,1073,1,189.9900055,10.0,19.0
58390,,1073,1,188.9900055,11.0,66.15000153
58389,,1073,1,185.9900055,14.0,-154.9299927
58381,,1073,1,181.9900055,18.0,52.77999878
58364,,1073,1,179.9900055,20.0,82.80000305
58364,,1073,1,175.9900055,24.0,28.15999985
58356,,1073,1,173.9900055,26.0,85.26000214
58348,,1073,1,169.9900055,30.0,-8.5
58343,,1073,1,167.9900055,32.0,58.79999924
58341,,1073,1,165.9900055,34.0,79.68000031
58340,,1073,1,163.9900055,36.0,73.80000305
58339,,1073,1,159.9900055,40.0,43.20000076
58328,,1073,1,149.9900055,50.0,42.0
58328,,1073,1,199.9900055,0.0,10.0
58325,,1073,1,197.9900055,2.0,47.52000046
58321,,1073,1,195.9900055,4.0,56.84000015
58317,,1073,1,193.9900055,6.0,67.90000153
58314,,1073,1,191.9900055,8.0,69.69000244
58313,,1073,1,189.9900055,10.0,91.19999695
58311,,1073,1,188.9900055,11.0,86.94000244
58310,,1073,1,185.9900055,14.0,23.25
58305,,1073,1,181.9900055,18.0,20.55999947
58300,,1073,1,179.9900055,20.0,9.0
58300,,1073,1,175.9900055,24.0,45.75999832
58298,,1073,1,173.9900055,26.0,-147.8899994
58282,2017-04-30 18:25:00,1073,1,167.9900055,32.0,75.59999847
58277,2017-04-30 16:40:00,1073,1,165.9900055,34.0,79.68000031
58275,2017-04-30 15:58:00,1073,1,163.9900055,36.0,47.56000137
58273,2017-04-30 15:16:00,1073,1,159.9900055,40.0,-279.9899902
58266,2017-04-30 12:49:00,1073,1,149.9900055,50.0,67.5
58266,2017-04-30 12:49:00,1073,1,199.9900055,0.0,65.0
58262,2017-04-30 11:25:00,1073,1,197.9900055,2.0,71.87000275
58258,2017-04-30 10:01:00,1073,1,195.9900055,4.0,-101.9100037
58257,2017-04-30 09:40:00,1073,1,193.9900055,6.0,67.90000153
58250,2017-04-30 07:13:00,1073,1,191.9900055,8.0,5.760000229
58248,2017-04-30 06:31:00,1073,1,189.9900055,10.0,14.25
58243,2017-04-30 04:46:00,1073,1,188.9900055,11.0,-31.55999947
58241,2017-04-30 04:03:00,1073,1,185.9900055,14.0,-46.5
58238,2017-04-30 03:00:00,1073,1,181.9900055,18.0,50.95999908
58234,2017-04-30 01:36:00,1073,1,179.9900055,20.0,42.84000015
58233,2017-04-30 01:15:00,1073,1,175.9900055,24.0,82.72000122
58232,2017-04-30 00:54:00,1073,1,173.9900055,26.0,13.05000019
58230,2017-04-30 00:12:00,1073,1,169.9900055,30.0,44.20000076
58228,2017-04-29 23:30:00,1073,1,167.9900055,32.0,-4.869999886
58225,2017-04-29 22:27:00,1073,1,165.9900055,34.0,16.60000038
58208,2017-04-29 16:30:00,1073,1,163.9900055,36.0,67.23999786
58194,2017-04-29 11:36:00,1073,1,159.9900055,40.0,73.59999847
58190,2017-04-29 10:11:00,1073,1,149.9900055,50.0,-34.95000076
58189,2017-04-29 09:50:00,1073,1,199.9900055,0.0,58.0
58189,2017-04-29 09:50:00,1073,1,197.9900055,2.0,41.58000183
58175,2017-04-29 04:56:00,1073,1,195.9900055,4.0,-11.17000008
58175,2017-04-29 04:56:00,1073,1,193.9900055,6.0,15.90999985
58173,2017-04-29 04:14:00,1073,1,191.9900055,8.0,-489.5799866
58167,2017-04-29 02:08:00,1073,1,188.9900055,11.0,88.83000183
58164,2017-04-29 01:05:00,1073,1,185.9900055,14.0,55.79999924
58161,2017-04-29 00:02:00,1073,1,181.9900055,18.0,-300.2799988
58151,2017-04-28 20:32:00,1073,1,179.9900055,20.0,60.84000015
58141,2017-04-28 17:01:00,1073,1,175.9900055,24.0,-307.980011
58137,2017-04-28 15:37:00,1073,1,173.9900055,26.0,-10.27000046
58131,2017-04-28 13:31:00,1073,1,169.9900055,30.0,61.70999908
58125,2017-04-28 11:25:00,1073,1,167.9900055,32.0,80.63999939
58117,2017-04-28 08:37:00,1073,1,165.9900055,34.0,14.60999966
58116,2017-04-28 08:16:00,1073,1,163.9900055,36.0,59.52999878
58110,2017-04-28 06:10:00,1073,1,159.9900055,40.0,-263.9899902
58107,2017-04-28 05:07:00,1073,1,149.9900055,50.0,30.0
58102,2017-04-28 03:22:00,1073,1,199.9900055,0.0,67.59999847
58095,2017-04-28 00:54:00,1073,1,197.9900055,2.0,95.04000092
58092,2017-04-27 23:51:00,1073,1,195.9900055,4.0,-2.549999952
58092,2017-04-27 23:51:00,1073,1,193.9900055,6.0,50.43999863
58086,2017-04-27 21:45:00,1073,1,191.9900055,8.0,38.40000153
58080,2017-04-27 19:39:00,1073,1,189.9900055,10.0,-14.25
58077,2017-04-27 18:36:00,1073,1,188.9900055,11.0,56.70000076
58076,2017-04-27 18:15:00,1073,1,185.9900055,14.0,44.27000046
58074,2017-04-27 17:33:00,1073,1,181.9900055,18.0,-45.5
58071,2017-04-27 16:30:00,1073,1,175.9900055,24.0,45.75999832
58070,2017-04-27 16:09:00,1073,1,173.9900055,26.0,15.31000042
58065,2017-04-27 14:24:00,1073,1,169.9900055,30.0,59.5
58065,2017-04-27 14:24:00,1073,1,167.9900055,32.0,63.0
58064,2017-04-27 14:03:00,1073,1,165.9900055,34.0,-33.20000076
58064,2017-04-27 14:03:00,1073,1,163.9900055,36.0,-34.93000031
58058,2017-04-27 11:57:00,1073,1,159.9900055,40.0,-18.07999992
58049,2017-04-27 08:48:00,1073,1,149.9900055,50.0,-101.9899979
58048,2017-04-27 08:26:00,1073,1,199.9900055,0.0,60.0
58047,2017-04-27 08:05:00,1073,1,197.9900055,2.0,0.0
58041,2017-04-27 05:59:00,1073,1,195.9900055,4.0,92.12000275
58036,2017-04-27 04:14:00,1073,1,193.9900055,6.0,-9.699999809
58034,2017-04-27 03:32:00,1073,1,191.9900055,8.0,14.39999962
58034,2017-04-27 03:32:00,1073,1,189.9900055,10.0,66.5
58033,2017-04-27 03:11:00,1073,1,188.9900055,11.0,51.02999878
58030,2017-04-27 02:08:00,1073,1,185.9900055,14.0,8.180000305
58027,2017-04-27 01:05:00,1073,1,181.9900055,18.0,87.36000061
58027,2017-04-27 01:05:00,1073,1,179.9900055,20.0,86.40000153
58024,2017-04-27 00:02:00,1073,1,175.9900055,24.0,63.88000107
58024,2017-04-27 00:02:00,1073,1,173.9900055,26.0,56.54999924
58022,2017-04-26 23:20:00,1073,1,169.9900055,30.0,27.70999908
58018,2017-04-26 21:56:00,1073,1,167.9900055,32.0,12.60000038
58017,2017-04-26 21:35:00,1073,1,165.9900055,34.0,60.25
57998,2017-04-26 14:55:00,1073,1,163.9900055,36.0,42.63999939
57997,2017-04-26 14:34:00,1073,1,159.9900055,40.0,14.07999992
57987,2017-04-26 11:04:00,1073,1,199.9900055,0.0,96.0
57986,2017-04-26 10:43:00,1073,1,197.9900055,2.0,12.47000027
57983,2017-04-26 09:40:00,1073,1,195.9900055,4.0,-333.1799927
57983,2017-04-26 09:40:00,1073,1,193.9900055,6.0,21.92000008
57977,2017-04-26 07:34:00,1073,1,191.9900055,8.0,-326.3800049
57976,2017-04-26 07:13:00,1073,1,189.9900055,10.0,-66.5
57973,2017-04-26 06:10:00,1073,1,188.9900055,11.0,-138.5299988
57964,2017-04-26 03:01:00,1073,1,185.9900055,14.0,63.24000168
57963,2017-04-26 02:40:00,1073,1,181.9900055,18.0,87.36000061
57960,2017-04-26 01:37:00,1073,1,179.9900055,20.0,82.80000305
57958,2017-04-26 00:55:00,1073,1,175.9900055,24.0,-39.59999847
57954,2017-04-25 23:31:00,1073,1,173.9900055,26.0,56.54999924
57944,2017-04-25 20:00:00,1073,1,169.9900055,30.0,25.5
57943,2017-04-25 19:39:00,1073,1,167.9900055,32.0,43.68000031
57939,2017-04-25 18:15:00,1073,1,165.9900055,34.0,44.8199997
57928,2017-04-25 14:24:00,1073,1,163.9900055,36.0,53.29999924
57923,2017-04-25 12:39:00,1073,1,149.9900055,50.0,35.70000076
57922,2017-04-25 12:18:00,1073,1,199.9900055,0.0,67.59999847
57908,2017-04-25 07:24:00,1073,1,197.9900055,2.0,24.75
57902,2017-04-25 05:17:00,1073,1,195.9900055,4.0,58.79999924
57895,2017-04-25 02:50:00,1073,1,193.9900055,6.0,14.55000019
57894,2017-04-25 02:29:00,1073,1,191.9900055,8.0,-19.20000076
57893,2017-04-25 02:08:00,1073,1,189.9900055,10.0,71.25
57891,2017-04-25 01:26:00,1073,1,188.9900055,11.0,-18.89999962
57890,2017-04-25 01:05:00,1073,1,185.9900055,14.0,83.69999695
57890,2017-04-25 01:05:00,1073,1,181.9900055,18.0,60.06000137
57887,2017-04-25 00:02:00,1073,1,179.9900055,20.0,18.0
57884,2017-04-24 22:59:00,1073,1,175.9900055,24.0,6.510000229
57884,2017-04-24 22:59:00,1073,1,173.9900055,26.0,58.81000137
57876,2017-04-24 20:11:00,1073,1,169.9900055,30.0,20.39999962
57874,2017-04-24 19:29:00,1073,1,167.9900055,32.0,28.04999924
57873,2017-04-24 19:08:00,1073,1,165.9900055,34.0,8.300000191
57873,2017-04-24 19:08:00,1073,1,163.9900055,36.0,16.39999962
57872,2017-04-24 18:47:00,1073,1,159.9900055,40.0,-2.079999924
57872,2017-04-24 18:47:00,1073,1,149.9900055,50.0,40.5
57871,2017-04-24 18:26:00,1073,1,199.9900055,0.0,96.0
57866,2017-04-24 16:41:00,1073,1,197.9900055,2.0,19.79999924
57864,2017-04-24 15:59:00,1073,1,195.9900055,4.0,-529.1699829
57850,2017-04-24 11:04:00,1073,1,193.9900055,6.0,79.54000092
57849,2017-04-24 10:43:00,1073,1,191.9900055,8.0,96.0
57838,2017-04-24 06:52:00,1073,1,188.9900055,11.0,66.15000153
57835,2017-04-24 05:49:00,1073,1,185.9900055,14.0,48.36000061
57827,2017-04-24 03:01:00,1073,1,181.9900055,18.0,50.95999908
57823,2017-04-24 01:37:00,1073,1,179.9900055,20.0,48.59999847
57822,2017-04-24 01:16:00,1073,1,175.9900055,24.0,59.49000168
57821,2017-04-24 00:55:00,1073,1,173.9900055,26.0,41.75999832
57821,2017-04-24 00:55:00,1073,1,169.9900055,30.0,81.59999847
