Order Id,order date (DateOrders),Product Card Id,Order Item Quantity,Sales per customer,Order Item Discount,Order Profit Per Order
74943,12/29/2017 23:31,1353,1,447.6400146,13.84000015,55.95000076
25830,1/13/2016 1:02,403,1,126.0899963,3.900000095,10.09000015
22240,11/21/2015 15:18,403,1,126.0899963,3.900000095,15.76000023
47717,11/27/2016 13:02,365,1,58.18999863,1.799999952,16.87999916
49805,12/28/2016 0:33,403,1,126.0899963,3.900000095,58
49122,12/18/2016 1:16,403,1,126.0899963,3.900000095,35.31000137
21443,11-10-2015,365,1,57.59000015,2.400000095,25.92000008
29503,03-06-2016,403,1,124.7900009,5.199999809,48.66999817
24485,12/24/2015 9:50,403,1,124.7900009,5.199999809,34.93999863
20471,10/26/2015 19:33,403,1,124.7900009,5.199999809,37.43999863
27688,02-09-2016,365,1,57.59000015,2.400000095,27.0699997
30486,3/21/2016 0:15,403,1,124.7900009,5.199999809,-10.97999954
29726,03-09-2016,403,1,124.7900009,5.199999809,58.65000153
23885,12/15/2015 15:37,403,1,124.7900009,5.199999809,42.18000031
20863,11-01-2015,403,1,124.7900009,5.199999809,-4.739999771
21282,11-07-2015,403,1,124.7900009,5.199999809,61.15000153
29298,03-03-2016,403,1,124.7900009,5.199999809,44.91999817
20592,10/28/2015 13:56,403,1,124.7900009,5.199999809,-103.9499969
49805,12/28/2016 0:33,403,1,124.7900009,5.199999809,34.93999863
46664,11-12-2016,403,1,124.7900009,5.199999809,31.20000076
25435,01-07-2016,365,1,56.99000168,3,7.119999886
72464,11/23/2017 19:00,1357,1,200.3099976,10.53999996,56.09000015
23885,12/15/2015 15:37,403,1,123.4899979,6.5,15.43999958
72482,11/24/2017 1:19,1357,1,200.3099976,10.53999996,20.03000069
30244,3/17/2016 11:28,403,1,123.4899979,6.5,7.659999847
27744,02-09-2016,403,1,123.4899979,6.5,-15.43999958
21087,11-04-2015,403,1,123.4899979,6.5,-6.170000076
77122,1/30/2018 18:55,1363,1,205.0299988,10.78999996,102.5100021
72446,11/23/2017 12:42,1357,1,200.3099976,10.53999996,32.65000153
46664,11-12-2016,403,1,123.4899979,6.5,38.65000153
42354,09-10-2016,403,1,123.4899979,6.5,56.81000137
41845,09-02-2016,403,1,123.4899979,6.5,-90.51999664
28856,2/26/2016 5:11,365,1,56.68999863,3.299999952,26.63999939
23573,12-11-2015,365,1,56.68999863,3.299999952,27.20999908
74438,12/22/2017 14:35,1350,1,337.4599915,19.63999939,-160.2899933
23940,12/16/2015 10:53,365,1,56.68999863,3.299999952,0
31123,3/30/2016 7:25,403,1,122.8399963,7.150000095,41.77000046
28869,2/26/2016 9:44,403,1,122.8399963,7.150000095,58.95999908
75320,01-04-2018,1357,1,199.25,11.60000038,-298.8800049
30244,3/17/2016 11:28,403,1,122.8399963,7.150000095,39.91999817
77157,1/31/2018 7:11,1363,1,203.9499969,11.86999989,25.48999977
77085,1/30/2018 5:57,1363,1,203.9499969,11.86999989,97.90000153
25611,01-09-2016,365,1,56.68999863,3.299999952,25.51000023
23822,12/14/2015 17:33,403,1,122.8399963,7.150000095,-214.9700012
21528,11-11-2015,403,1,122.8399963,7.150000095,39.31000137
50350,01-04-2017,403,1,122.8399963,7.150000095,34.40000153
48354,12-06-2016,403,1,122.8399963,7.150000095,-7.739999771
47956,12-01-2016,403,1,122.8399963,7.150000095,10.81000042
46142,11-04-2016,403,1,122.8399963,7.150000095,3.069999933
43176,9/22/2016 6:07,403,1,120.8899994,9.100000381,13.65999985
74885,12/29/2017 3:12,1353,1,429.1799927,32.29999924,55.79000092
21972,11/17/2015 17:25,403,1,120.8899994,9.100000381,40.86000061
30847,3/26/2016 6:43,403,1,120.8899994,9.100000381,27.20000076
30665,3/23/2016 14:57,403,1,120.8899994,9.100000381,21.76000023
74419,12/22/2017 7:56,1350,1,332.1000061,25,112.25
74957,12/30/2017 4:25,1353,1,429.1799927,32.29999924,32.18999863
30244,3/17/2016 11:28,403,1,120.8899994,9.100000381,-205.5099945
29204,03-02-2016,403,1,120.8899994,9.100000381,43.88000107
25812,01-12-2016,365,1,55.79000092,4.199999809,26.78000069
25605,01-09-2016,365,1,55.79000092,4.199999809,3.460000038
29668,03-09-2016,403,1,120.8899994,9.100000381,59.24000168
48712,12-12-2016,403,1,120.8899994,9.100000381,-199.4700012
46080,11-03-2016,403,1,120.8899994,9.100000381,56.8199997
27620,02-08-2016,365,1,54.59000015,5.400000095,-92.80000305
20645,10/29/2015 8:30,403,1,118.2900009,11.69999981,31.94000053
73910,12/14/2017 21:36,1363,1,196.3999939,19.42000008,-150.6399994
28821,2/25/2016 16:55,365,1,54.59000015,5.400000095,-90.0699997
30375,3/19/2016 9:21,403,1,118.2900009,11.69999981,29.5699997
28740,2/24/2016 12:33,403,1,118.2900009,11.69999981,49.68000031
22589,11/26/2015 17:34,403,1,118.2900009,11.69999981,42.93999863
45009,10/19/2016 0:18,365,1,54.59000015,5.400000095,25.65999985
46917,11/15/2016 20:45,403,1,118.2900009,11.69999981,29.5699997
29204,03-02-2016,403,1,118.2900009,11.69999981,46.13000107
77083,1/30/2018 5:15,1363,1,196.3999939,19.42000008,-157.1199951
22350,11/23/2015 5:51,403,1,118.2900009,11.69999981,-169.5099945
20895,11-02-2015,403,1,118.2900009,11.69999981,31.94000053
43858,10-02-2016,403,1,118.2900009,11.69999981,42.93999863
24455,12/23/2015 23:19,365,1,53.99000168,6,4.75
74937,12/29/2017 21:25,1353,1,415.3299866,46.15000153,73.93000031
74721,12/26/2017 17:44,1353,1,415.3299866,46.15000153,116.2900009
30375,3/19/2016 9:21,403,1,116.9899979,13,-35.09999847
77046,1/29/2018 16:17,1363,1,194.2400055,21.57999992,-161.8000031
27558,02-07-2016,365,1,53.99000168,6,14.03999996
25398,01-06-2016,365,1,53.99000168,6,24.29999924
47823,11/29/2016 2:10,403,1,116.9899979,13,10.30000019
45009,10/19/2016 0:18,403,1,116.9899979,13,57.33000183
23944,12/16/2015 12:17,403,1,116.9899979,13,43.86999893
21724,11/14/2015 2:32,403,1,116.9899979,13,-2.920000076
24227,12/20/2015 15:26,365,1,53.99000168,6,16.20000076
28141,2/15/2016 18:41,403,1,116.9899979,13,-321.730011
20895,11-02-2015,403,1,116.9899979,13,33.93000031
48956,12/15/2016 15:07,403,1,116.9899979,13,33.93000031
44674,10/14/2016 2:56,403,1,116.9899979,13,29.25
43858,10-02-2016,403,1,116.9899979,13,31.59000015
42794,9/16/2016 16:17,403,1,116.9899979,13,43.86999893
42267,09-08-2016,403,1,114.3899994,15.60000038,16.01000023
22979,12-02-2015,365,1,52.79000092,7.199999809,4.590000153
20645,10/29/2015 8:30,365,1,52.79000092,7.199999809,15.19999981
72369,11/22/2017 9:44,1357,1,185.5500031,25.29999924,33.40000153
76829,1/26/2018 12:16,1363,1,189.9199982,25.89999962,55.08000183
30707,3/24/2016 5:40,365,1,52.79000092,7.199999809,10.56000042
72405,11/22/2017 22:20,1357,1,185.5500031,25.29999924,62.72000122
26858,1/28/2016 1:12,403,1,114.3899994,15.60000038,26.30999947
23940,12/16/2015 10:53,403,1,114.3899994,15.60000038,56.04999924
27558,02-07-2016,365,1,52.79000092,7.199999809,5.28000021
27004,1/30/2016 4:21,365,1,52.79000092,7.199999809,-2.960000038
27004,1/30/2016 4:21,403,1,114.3899994,15.60000038,20.59000015
20895,11-02-2015,403,1,114.3899994,15.60000038,0
77063,1/29/2018 22:15,1363,1,189.9199982,25.89999962,66.47000122
49838,12/28/2016 12:07,403,1,114.3899994,15.60000038,-4.920000076
48956,12/15/2016 15:07,403,1,114.3899994,15.60000038,10.0699997
43858,10-02-2016,403,1,114.3899994,15.60000038,54.90999985
42794,9/16/2016 16:17,403,1,114.3899994,15.60000038,19.45000076
41360,8/26/2016 17:54,403,1,114.3899994,15.60000038,37.18000031
27392,02-04-2016,403,1,113.0899963,16.89999962,11.31000042
25854,1/13/2016 9:27,403,1,113.0899963,16.89999962,54.27999878
20576,10/28/2015 8:20,403,1,113.0899963,16.89999962,50.88999939
31141,3/30/2016 13:43,365,1,52.18999863,7.800000191,6.519999981
24834,12/29/2015 12:06,365,1,52.18999863,7.800000191,14.60999966
76936,1/28/2018 1:45,1363,1,187.7599945,28.05999947,61.02000046
27004,1/30/2016 4:21,403,1,113.0899963,16.89999962,4.300000191
73943,12/15/2017 9:10,1363,1,187.7599945,28.05999947,90.12999725
26840,1/27/2016 18:53,365,1,52.18999863,7.800000191,-36.52999878
26415,1/21/2016 14:00,365,1,52.18999863,7.800000191,-7.460000038
28975,2/27/2016 22:52,403,1,113.0899963,16.89999962,40.70999908
25611,01-09-2016,403,1,113.0899963,16.89999962,35.40000153
22563,11/26/2015 8:28,403,1,113.0899963,16.89999962,-41.5
41671,8/31/2016 6:51,403,1,113.0899963,16.89999962,35.40000153
28856,2/26/2016 5:11,403,1,110.4899979,19.5,50.83000183
27392,02-04-2016,403,1,110.4899979,19.5,-176.7899933
30322,3/18/2016 14:47,403,1,110.4899979,19.5,30.38999939
23204,12-05-2015,403,1,110.4899979,19.5,32.04000092
73816,12/13/2017 12:40,1363,1,183.4499969,32.36999893,1.830000043
27270,02-03-2016,365,1,50.99000168,9,13.77000046
25851,1/13/2016 8:24,403,1,110.4899979,19.5,50.83000183
76827,1/26/2018 11:34,1363,1,183.4499969,32.36999893,71.54000092
74102,12/17/2017 16:52,1347,1,49.63000107,9.449999809,11.02000046
29685,03-09-2016,365,1,50.38999939,9.600000381,1.25999999
24655,12/26/2015 21:23,365,1,50.38999939,9.600000381,16.62999916
20325,10/24/2015 16:24,365,1,50.38999939,9.600000381,18.29000092
29985,3/13/2016 16:43,403,1,109.1900024,20.79999924,18.55999947
27082,1/31/2016 7:40,403,1,109.1900024,20.79999924,30.5699997
20840,11-01-2015,403,1,109.1900024,20.79999924,36.90999985
73851,12/14/2017 0:56,1363,1,181.2899933,34.52999878,47.68000031
48990,12/16/2016 3:01,403,1,109.1900024,20.79999924,40.95000076
49829,12/28/2016 8:58,403,1,107.8899994,22.10000038,37.75999832
30233,3/17/2016 7:36,365,1,49.79000092,10.19999981,22.40999985
26272,1/19/2016 11:54,403,1,107.8899994,22.10000038,50.70999908
21443,11-10-2015,403,1,107.8899994,22.10000038,29.12999916
29739,03-10-2016,403,1,107.8899994,22.10000038,10.78999996
24464,12/24/2015 2:28,403,1,107.8899994,22.10000038,34.52999878
42124,09-06-2016,403,1,107.8899994,22.10000038,47.47000122
20942,11-02-2015,403,1,107.8899994,22.10000038,17.59000015
20839,11-01-2015,403,1,107.8899994,22.10000038,42.08000183
20322,10/24/2015 15:21,365,1,49.79000092,10.19999981,3.980000019
26230,1/18/2016 21:11,403,1,107.8899994,22.10000038,51.79000092
25605,01-09-2016,403,1,107.8899994,22.10000038,29.12999916
22892,12-01-2015,403,1,107.8899994,22.10000038,52.86999893
44663,10/13/2016 23:05,403,1,107.8899994,22.10000038,29.67000008
72472,11/23/2017 21:49,1357,1,172.8999939,37.95000076,-458.1799927
72382,11/22/2017 14:17,1357,1,172.8999939,37.95000076,70.88999939
29739,03-10-2016,403,1,106.5899963,23.39999962,7.989999771
26846,1/27/2016 20:59,403,1,106.5899963,23.39999962,37.31000137
24749,12/28/2015 6:19,403,1,106.5899963,23.39999962,-22.70000076
44258,10-08-2016,403,1,106.5899963,23.39999962,-25.04999924
28169,2/16/2016 4:30,403,1,106.5899963,23.39999962,28.78000069
23447,12-09-2015,403,1,106.5899963,23.39999962,47.97000122
76860,1/26/2018 23:07,1363,1,176.9700012,38.84999847,57.52000046
29638,03-08-2016,403,1,106.5899963,23.39999962,27.70999908
28399,2/19/2016 13:05,403,1,106.5899963,23.39999962,34.63999939
26649,1/24/2016 23:58,403,1,106.5899963,23.39999962,49.02999878
44663,10/13/2016 23:05,403,1,106.5899963,23.39999962,50.09999847
26921,1/28/2016 23:16,403,1,103.9899979,26,-171.5899963
23798,12/14/2015 9:08,403,1,103.9899979,26,-20.79999924
29252,03-02-2016,403,1,103.9899979,26,46.79999924
26794,1/27/2016 2:46,403,1,103.9899979,26,4.159999847
22544,11/26/2015 1:49,403,1,103.9899979,26,-166.3899994
73704,12-11-2017,1363,1,172.6600037,43.15999985,-32.45999908
47289,11/21/2016 7:05,365,1,47.99000168,12,15.02000046
28169,2/16/2016 4:30,403,1,103.9899979,26,6.550000191
74117,12/17/2017 22:08,1347,1,47.25999832,11.8199997,10.63000011
22000,11/18/2015 3:13,365,1,47.99000168,12,20.15999985
20592,10/28/2015 13:56,365,1,47.99000168,12,-7.199999809
74930,12/29/2017 18:57,1353,1,369.1799927,92.30000305,-92.30000305
23090,12-04-2015,403,1,103.9899979,26,9.149999619
21387,11-09-2015,403,1,103.9899979,26,4.159999847
44454,10-10-2016,365,1,47.99000168,12,11.52000046
26921,1/28/2016 23:16,403,1,97.48999786,32.5,13.64999962
22504,11/25/2015 11:48,403,1,97.48999786,32.5,3.900000095
74965,12/30/2017 7:13,1353,1,346.1099854,115.3700027,69.22000122
76912,1/27/2018 17:20,1363,1,161.8699951,53.95999908,-89.02999878
28958,2/27/2016 16:55,403,1,97.48999786,32.5,11.02000046
26840,1/27/2016 18:53,403,1,97.48999786,32.5,-77.98999786
23136,12-04-2015,403,1,97.48999786,32.5,-20.77000046
45035,10/19/2016 9:24,403,1,97.48999786,32.5,1.950000048
26049,1/16/2016 5:46,502,1,50,0,4.400000095
27688,02-09-2016,502,1,50,0,22.5
46917,11/15/2016 20:45,502,1,50,0,23
44674,10/14/2016 2:56,567,1,25,0,10.5
29503,03-06-2016,627,1,39.59000015,0.400000006,2.970000029
48990,12/16/2016 3:01,502,1,49,1,12.73999977
22586,11/26/2015 16:31,502,1,48.5,1.5,22.79999924
21818,11/15/2015 11:28,627,1,38.38999939,1.600000024,4.800000191
46142,11-04-2016,627,1,38.38999939,1.600000024,-0.959999979
20723,10/30/2015 11:50,502,1,47.5,2.5,-78.37999725
49220,12/19/2016 11:36,627,1,37.99000168,2,9.880000114
47916,11/30/2016 10:45,502,1,47.25,2.75,-34.63000107
28975,2/27/2016 22:52,627,1,37.79000092,2.200000048,7.559999943
21344,11-08-2015,627,1,37.18999863,2.799999952,12.5699997
31152,3/30/2016 17:34,502,1,46.5,3.5,20.93000031
23885,12/15/2015 15:37,502,1,46.5,3.5,16.28000069
25918,1/14/2016 7:52,502,1,46.5,3.5,-31.02000046
48714,12-12-2016,502,1,46.5,3.5,15.10999966
41671,8/31/2016 6:51,502,1,46.5,3.5,23.25
30233,3/17/2016 7:36,565,1,63.70000076,6.300000191,-52.54999924
22715,11/28/2015 13:43,627,1,36.38999939,3.599999905,2.549999952
25486,01-08-2016,627,1,36.38999939,3.599999905,17.82999992
30833,3/26/2016 1:49,627,1,35.99000168,4,-62.97999954
21282,11-07-2015,627,1,35.99000168,4,15.47999954
29680,03-09-2016,502,1,45,5,9
28399,2/19/2016 13:05,502,1,45,5,14.63000011
23822,12/14/2015 17:33,627,1,35.18999863,4.800000191,11.43999958
42495,09-12-2016,502,1,44,6,20.23999977
25691,01-11-2016,502,1,43.5,6.5,-31.88999939
27824,02-11-2016,502,1,43.5,6.5,14.69999981
45186,10/21/2016 14:19,642,1,25.5,4.5,10.46000004
20576,10/28/2015 8:20,502,1,42,8,20.15999985
28024,2/14/2016 1:42,502,1,42,8,7.900000095
27443,02-05-2016,502,1,41.5,8.5,-31.82999992
44674,10/14/2016 2:56,502,1,41.5,8.5,12.44999981
27558,02-07-2016,627,1,32.79000092,7.199999809,-43.45000076
48788,12/13/2016 4:15,502,1,41,9,5.130000114
23662,12-12-2015,502,1,40,10,10.80000019
24495,12/24/2015 13:20,502,1,40,10,14
50202,01-02-2017,502,1,40,10,-29.3199997
48788,12/13/2016 4:15,502,1,40,10,13.52000046
75184,01-02-2018,1355,1,532.5800171,0,53.25999832
22156,11/20/2015 9:53,885,1,24.98999977,0,-3.119999886
71788,11/13/2017 22:11,1355,1,532.5800171,0,154.4499969
71877,11/15/2017 5:21,1355,1,527.25,5.329999924,189.8099976
71895,11/15/2017 11:40,1355,1,527.25,5.329999924,-114.4100037
72038,11/17/2017 13:46,1355,1,521.9299927,10.64999962,163.3600006
71749,11/13/2017 8:31,1355,1,516.5999756,15.97999954,237.6399994
24834,12/29/2015 12:06,825,1,31.03000069,0.959999979,8.069999695
71893,11/15/2017 10:58,1355,1,516.5999756,15.97999954,216.9700012
75163,01-02-2018,1355,1,516.5999756,15.97999954,139.4799957
71820,11/14/2017 9:23,1355,1,511.2799988,21.29999924,240.3000031
72087,11/18/2017 6:56,1355,1,495.2999878,37.27999878,-321.9400024
75104,01-01-2018,1355,1,484.6499939,47.93000031,163.8099976
71887,11/15/2017 8:52,1355,1,479.3200073,53.25999832,124.6200027
71956,11/16/2017 9:02,1355,1,452.6900024,79.88999939,117.6999969
42267,09-08-2016,821,1,43.66999817,8.319999695,20.95999908
28821,2/25/2016 16:55,828,1,26.54999924,5.440000057,-3
75152,01-02-2018,1355,1,442.0400085,90.54000092,-49.95000076
72116,11/18/2017 17:05,1355,1,442.0400085,90.54000092,114.9300003
71792,11/13/2017 23:35,1355,1,442.0400085,90.54000092,221.0200043
71773,11/13/2017 16:55,1355,1,436.7200012,95.86000061,-764.25
71825,11/14/2017 11:08,1355,1,399.4400024,133.1499939,107.8499985
71771,11/13/2017 16:13,1355,1,399.4400024,133.1499939,103.8499985
22156,11/20/2015 9:53,897,1,18.73999977,6.25,-3.279999971
75095,01-01-2018,1355,1,399.4400024,133.1499939,179.75
29883,03-12-2016,957,1,299.980011,0,149.9900055
20325,10/24/2015 16:24,957,1,299.980011,0,86.98999786
28169,2/16/2016 4:30,957,1,299.980011,0,92.98999786
25503,01-08-2016,1004,1,399.980011,0,145.1900024
22240,11/21/2015 15:18,1004,1,399.980011,0,-25.20000076
29990,3/13/2016 18:28,957,1,296.980011,3,74.25
20325,10/24/2015 16:24,957,1,296.980011,3,89.08999634
21233,11-06-2015,1004,1,395.980011,4,133.8399963
29680,03-09-2016,957,1,296.980011,3,29.70000076
21018,11-03-2015,1004,1,395.980011,4,102.9499969
20857,11-01-2015,957,1,296.980011,3,-26.12999916
29990,3/13/2016 18:28,957,1,293.980011,6,-345.4299927
29612,03-08-2016,957,1,293.980011,6,99.37000275
27332,02-03-2016,957,1,293.980011,6,-88.19000244
20393,10/25/2015 16:13,957,1,293.980011,6,85.25
23511,12-10-2015,1004,1,391.980011,8,7.840000153
22987,12-02-2015,1004,1,391.980011,8,113.6699982
48526,12-09-2016,957,1,293.980011,6,123.4700012
23973,12/16/2015 22:27,957,1,293.980011,6,-66.15000153
24745,12/28/2015 4:55,957,1,293.980011,6,95.54000092
21435,11-09-2015,957,1,293.980011,6,88.19000244
25830,1/13/2016 1:02,1004,1,391.980011,8,98
27332,02-03-2016,957,1,290.980011,9,101.8399963
30707,3/24/2016 5:40,957,1,290.980011,9,101.8399963
30603,3/22/2016 17:14,957,1,290.980011,9,-32.88000107
27090,1/31/2016 10:29,957,1,290.980011,9,101.8399963
23511,12-10-2015,1004,1,387.980011,12,-200.5899963
47916,11/30/2016 10:45,957,1,290.980011,9,36.36999893
46917,11/15/2016 20:45,957,1,290.980011,9,21.8199997
28975,2/27/2016 22:52,957,1,290.980011,9,29.10000038
42354,09-10-2016,957,1,290.980011,9,-4.070000172
23798,12/14/2015 9:08,957,1,287.980011,12,-62.49000168
24376,12/22/2015 19:38,1004,1,383.980011,16,-126.3300018
20697,10/30/2015 2:43,1004,1,383.980011,16,38.40000153
25605,01-09-2016,1004,1,383.980011,16,168.9499969
21435,11-09-2015,1004,1,383.980011,16,-24.19000053
48231,12-05-2016,957,1,287.980011,12,104.5400009
46142,11-04-2016,957,1,287.980011,12,129.5899963
27175,02-01-2016,957,1,284.980011,15,119.6900024
22504,11/25/2015 11:48,957,1,284.980011,15,25.07999992
20695,10/30/2015 2:01,1004,1,379.980011,20,19
28333,2/18/2016 13:57,957,1,284.980011,15,-142.4900055
43436,9/26/2016 1:12,957,1,284.980011,15,136.7899933
24986,12/31/2015 17:21,1004,1,377.980011,22,181.4299927
22504,11/25/2015 11:48,957,1,283.480011,16.5,35.43999863
24666,12/27/2015 1:14,1004,1,377.980011,22,177.6499939
22892,12-01-2015,957,1,283.480011,16.5,99.22000122
21836,11/15/2015 17:46,1004,1,377.980011,22,47.25
20895,11-02-2015,1004,1,377.980011,22,173.8699951
20486,10/27/2015 0:48,1004,1,377.980011,22,23.80999947
41645,8/30/2016 21:44,957,1,283.480011,16.5,127.5699997
20956,11-02-2015,957,1,278.980011,21,87.3199997
23573,12-11-2015,1004,1,371.980011,28,-297.5899963
30370,3/19/2016 7:36,957,1,278.980011,21,2.789999962
24666,12/27/2015 1:14,1004,1,371.980011,28,79.23000336
24984,12/31/2015 16:39,1004,1,371.980011,28,174.8300018
22563,11/26/2015 8:28,1004,1,371.980011,28,-88.52999878
21387,11-09-2015,1004,1,371.980011,28,178.5500031
48712,12-12-2016,957,1,278.980011,21,-418.4700012
20956,11-02-2015,957,1,272.980011,27,98.26999664
22589,11/26/2015 17:34,957,1,272.980011,27,73.70999908
20526,10/27/2015 14:49,957,1,272.980011,27,17.20000076
24166,12/19/2015 18:04,1004,1,363.980011,36,118.2900009
25611,01-09-2016,957,1,272.980011,27,122.8399963
42495,09-12-2016,957,1,272.980011,27,131.0299988
23216,12-05-2015,957,1,269.980011,30,91.25
25430,01-07-2016,1004,1,359.980011,40,176.3899994
20471,10/26/2015 19:33,1004,1,359.980011,40,161.9900055
30833,3/26/2016 1:49,957,1,269.980011,30,124.1900024
20525,10/27/2015 14:28,957,1,269.980011,30,5.400000095
44258,10-08-2016,957,1,269.980011,30,48.59999847
30284,3/18/2016 1:29,957,1,269.980011,30,-40.5
24166,12/19/2015 18:04,957,1,269.980011,30,-180.0800018
20568,10/28/2015 5:32,1004,1,359.980011,40,154.7899933
22586,11/26/2015 16:31,957,1,269.980011,30,75.58999634
51054,1/15/2017 6:08,957,1,263.980011,36,76.55000305
28556,2/21/2016 20:05,957,1,263.980011,36,-3.700000048
26786,1/26/2016 23:58,957,1,263.980011,36,95.83000183
26686,1/25/2016 12:56,957,1,263.980011,36,-158.3899994
25691,01-11-2016,957,1,263.980011,36,-193.5
23216,12-05-2015,957,1,263.980011,36,126.7099991
29739,03-10-2016,957,1,263.980011,36,5.28000021
23204,12-05-2015,1004,1,351.980011,48,-269.9700012
27004,1/30/2016 4:21,957,1,263.980011,36,-120.1100006
23673,12-12-2015,957,1,263.980011,36,121.4300003
21188,11-06-2015,1004,1,351.980011,48,168.9499969
24796,12/28/2015 22:47,957,1,263.980011,36,82.62999725
21818,11/15/2015 11:28,957,1,263.980011,36,9.770000458
49760,12/27/2016 8:47,957,1,263.980011,36,92.38999939
24485,12/24/2015 9:50,1004,1,347.980011,52,87
23766,12/13/2015 21:56,1004,1,347.980011,52,135.7100067
45443,10/25/2016 8:21,957,1,260.980011,39,122.6600037
23204,12-05-2015,957,1,254.9799957,45,122.3899994
24655,12/26/2015 21:23,1004,1,339.980011,60,163.1900024
47823,11/29/2016 2:10,957,1,254.9799957,45,-60.68999863
41617,8/30/2016 11:56,957,1,254.9799957,45,119.8399963
28399,2/19/2016 13:05,957,1,254.9799957,45,-47.93999863
25854,1/13/2016 9:27,957,1,251.9799957,48,25.20000076
41617,8/30/2016 11:56,957,1,251.9799957,48,85.16999817
20942,11-02-2015,957,1,251.9799957,48,-182.6900024
29638,03-08-2016,957,1,251.9799957,48,12.60000038
24586,12/25/2015 21:13,1004,1,335.980011,64,94.08000183
21090,11-04-2015,1004,1,335.980011,64,87.36000061
22835,11/30/2015 7:46,957,1,248.9799957,51,24.89999962
24286,12/21/2015 12:07,1004,1,331.980011,68,109.5500031
23622,12-11-2015,1004,1,331.980011,68,-23.5699997
22997,12-02-2015,1004,1,331.980011,68,116.1900024
31123,3/30/2016 7:25,957,1,248.9799957,51,93.37000275
22411,11/24/2015 3:13,957,1,248.9799957,51,-99.58999634
28940,2/27/2016 10:37,957,1,248.9799957,51,31.12000084
22835,11/30/2015 7:46,957,1,245.9799957,54,86.08999634
21972,11/17/2015 17:25,957,1,245.9799957,54,43.79000092
25939,1/14/2016 15:14,1004,1,327.980011,72,-251.5599976
30549,3/21/2016 22:19,957,1,245.9799957,54,36.90000153
29792,03-10-2016,957,1,245.9799957,54,-381.269989
28387,2/19/2016 8:52,957,1,245.9799957,54,118.0699997
21087,11-04-2015,957,1,245.9799957,54,-27.79999924
25999,1/15/2016 12:15,1004,1,327.980011,72,147.5899963
22718,11/28/2015 14:46,1004,1,327.980011,72,28.86000061
22240,11/21/2015 15:18,957,1,245.9799957,54,51.65999985
20497,10/27/2015 4:39,957,1,245.9799957,54,68.87999725
50477,01-06-2017,957,1,239.9799957,60,-503.9700012
25999,1/15/2016 12:15,957,1,239.9799957,60,112.7900009
25916,1/14/2016 7:10,957,1,239.9799957,60,72
22718,11/28/2015 14:46,1004,1,319.980011,80,137.5899963
24586,12/25/2015 21:13,957,1,239.9799957,60,117.5899963
21877,11/16/2015 8:08,957,1,239.9799957,60,-10.56000042
20998,11-03-2015,957,1,224.9900055,75,13.5
30322,3/18/2016 14:47,957,1,224.9900055,75,-5.619999886
27443,02-05-2016,957,1,224.9900055,75,-393.7200012
24834,12/29/2015 12:06,957,1,224.9900055,75,107.9899979
23885,12/15/2015 15:37,957,1,224.9900055,75,19.79999924
21369,11-08-2015,957,1,224.9900055,75,105.7399979
20553,10/28/2015 0:16,1004,1,299.9899902,100,81
28991,2/28/2016 4:29,957,1,224.9900055,75,45
25999,1/15/2016 12:15,957,1,224.9900055,75,110.2399979
24586,12/25/2015 21:13,957,1,224.9900055,75,112.4899979
23822,12/14/2015 17:33,957,1,224.9900055,75,63
20928,11-02-2015,957,1,224.9900055,75,-32.16999817
24796,12/28/2015 22:47,1004,1,299.9899902,100,-56.40000153
50916,1/13/2017 5:47,957,1,224.9900055,75,60.75
47956,12-01-2016,957,1,224.9900055,75,76.04000092
74033,12/16/2017 16:42,1346,1,27.96999931,3.109999895,2.799999952
74049,12/16/2017 22:18,1346,1,27.04000092,4.039999962,7.03000021
76708,1/24/2018 17:52,1362,1,39.75,0,12.92000008
74266,12/20/2017 2:20,1348,1,11.18000031,0.109999999,4.059999943
74248,12/19/2017 20:01,1348,1,11.18000031,0.109999999,-8.18999958
75076,12/31/2017 22:06,1354,1,162.7400055,1.639999986,24.40999985
72742,11/27/2017 20:24,1358,1,258.0400085,2.609999895,54.18999863
76491,1/21/2018 13:51,1362,1,39.34999847,0.400000006,10.63000011
76634,1/23/2018 15:57,1362,1,38.95999908,0.800000012,11.30000019
76436,1/20/2018 18:35,1362,1,38.95999908,0.800000012,19.09000015
76256,1/18/2018 3:31,1362,1,38.95999908,0.800000012,18.70000076
76327,1/19/2018 4:23,1362,1,38.56000137,1.190000057,19.28000069
73563,12-09-2017,1362,1,38.56000137,1.190000057,17.35000038
75038,12/31/2017 8:48,1354,1,159.4499969,4.929999828,76.54000092
74984,12/30/2017 13:53,1354,1,159.4499969,4.929999828,47.83000183
71676,11-12-2017,1354,1,159.4499969,4.929999828,-58.52000046
75410,01-05-2018,1358,1,252.8300018,7.820000172,109.4800034
75019,12/31/2017 2:08,1354,1,157.8000031,6.579999924,55.22999954
76254,1/18/2018 2:49,1362,1,38.15999985,1.590000033,18.3199997
76271,1/18/2018 8:46,1362,1,37.75999832,1.99000001,3.319999933
75390,01-05-2018,1358,1,247.6199951,13.02999973,80.48000336
76433,1/20/2018 17:32,1362,1,37.75999832,1.99000001,14.15999985
73560,12-09-2017,1362,1,37.56000137,2.190000057,-63.86000061
76486,1/21/2018 12:06,1362,1,37.56000137,2.190000057,2.25
76431,1/20/2018 16:50,1362,1,36.97000122,2.779999971,12.01000023
