order date (DateOrders),Product Card Id,Sales per customer
5/16/2016 16:17,282,151.9499969
5/29/2016 17:29,191,464.9500122
5/26/2016 5:03,191,414.9599915
04-03-2016,365,269.9599915
5/26/2016 5:03,365,248.9600067
7/30/2016 8:18,365,248.9600067
6/27/2016 21:29,365,245.9600067
06-04-2016,365,239.9600067
04-10-2016,502,245
08-01-2016,502,217.5
6/27/2016 21:29,502,207.5
6/23/2016 2:55,810,94.94999695
6/17/2016 1:10,818,211.1600037
11-04-2016,403,127.3899994
9/27/2016 5:56,403,118.2900009
10/30/2017 2:56,1351,1470
10/17/2017 15:02,1349,443
11-04-2017,1352,220.0099945
10/14/2015 3:48,93,24.73999977
07-12-2017,35,135.9900055
12/16/2016 5:28,282,27.19000053
10-07-2017,1347,59.08000183
09-01-2017,403,129.9900055
09-10-2017,365,58.18999863
09-01-2017,365,58.18999863
8/16/2017 22:07,365,58.18999863
8/16/2017 22:07,403,122.8399963
07-05-2015,403,120.8899994
7/23/2015 19:09,403,120.8899994
07-05-2015,403,118.2900009
08-11-2017,403,118.2900009
10/14/2015 3:48,403,118.2900009
08-11-2017,403,116.9899979
7/15/2015 10:03,403,113.0899963
10/21/2015 22:32,403,110.4899979
9/17/2015 20:07,403,110.4899979
07-08-2017,403,107.8899994
7/22/2017 21:38,403,106.5899963
10-08-2017,1347,48.45000076
09-01-2017,403,106.5899963
09-01-2017,403,103.9899979
09-01-2017,403,97.48999786
08-11-2017,625,163.9900055
12/16/2016 5:28,957,296.980011
10-06-2015,957,296.980011
10/14/2015 3:48,1004,395.980011
9/28/2015 8:43,1004,395.980011
09-10-2017,957,293.980011
7/23/2015 19:09,957,293.980011
9/28/2015 8:43,1004,391.980011
10/21/2015 22:32,1004,387.980011
6/23/2015 17:48,957,287.980011
07-12-2017,957,287.980011
09-01-2017,957,278.980011
6/23/2015 17:48,1004,363.980011
6/23/2015 17:48,1004,359.980011
10/18/2015 17:27,1004,351.980011
07-06-2017,957,263.980011
9/26/2017 19:47,957,263.980011
8/24/2015 18:03,1004,351.980011
10/14/2015 3:48,957,254.9799957
10-09-2015,1004,339.980011
08-11-2017,957,251.9799957
07-05-2015,1004,331.980011
7/24/2017 20:35,982,122.9899979
9/17/2015 20:07,957,239.9799957
7/18/2017 4:07,957,224.9900055
10/18/2015 17:27,957,224.9900055
10-09-2017,1348,10.27000046
1/28/2015 21:09,365,59.99000168
5/24/2017 7:11,365,59.99000168
2/23/2017 16:04,403,129.9900055
3/25/2017 18:07,403,127.3899994
05-03-2015,403,126.0899963
3/25/2017 18:07,403,126.0899963
01-10-2015,403,124.7900009
03-01-2017,403,124.7900009
3/21/2017 17:05,403,122.8399963
1/28/2015 21:09,403,114.3899994
05-05-2015,403,110.4899979
3/18/2017 13:03,403,109.1900024
01-10-2015,365,49.18999863
05-05-2015,403,106.5899963
5/31/2017 11:54,403,106.5899963
3/18/2017 7:48,403,97.48999786
3/29/2015 15:28,403,97.48999786
02-03-2017,403,97.48999786
03-01-2017,502,49
1/28/2015 21:09,502,47.5
2/14/2015 3:26,502,47.5
4/22/2015 12:58,502,47.25
05-05-2015,627,36.38999939
1/18/2015 16:37,502,42.5
1/30/2015 16:57,502,37.5
02-01-2017,957,296.980011
1/30/2017 3:50,957,293.980011
01-06-2015,1004,383.980011
05-05-2015,957,283.480011
01-10-2015,957,278.980011
05-05-2015,957,278.980011
01-07-2015,957,272.980011
05-11-2017,957,269.980011
05-11-2017,957,263.980011
04-10-2015,1004,347.980011
04-10-2015,957,254.9799957
04-10-2015,1004,339.980011
3/18/2017 13:03,957,254.9799957
04-10-2015,957,251.9799957
1/30/2015 16:57,1004,335.980011
02-03-2017,957,245.9799957
03-05-2015,1004,327.980011
01-04-2018,1356,284.25
02-11-2016,403,129.9900055
12/16/2015 15:48,403,123.4899979
10/27/2016 2:02,403,123.4899979
03-04-2016,403,122.8399963
11/22/2017 16:44,1357,191.8699951
03-04-2016,403,113.0899963
1/15/2017 0:32,403,110.4899979
03-04-2016,403,110.4899979
12/18/2017 11:47,1347,49.63000107
02-11-2016,365,49.18999863
12/17/2017 22:29,1347,48.45000076
12/15/2017 20:02,1363,172.6600037
02-11-2016,403,97.48999786
12-08-2015,627,39.59000015
11/30/2015 16:10,627,39.59000015
11/30/2015 16:10,502,47.5
02-12-2016,957,299.980011
03-03-2016,957,299.980011
10/27/2016 2:02,957,269.980011
10/31/2015 15:31,1004,351.980011
10/28/2016 0:28,957,260.980011
12/16/2015 15:48,1004,347.980011
12/20/2017 17:24,1348,9.600000381
6/17/2016 16:35,282,25.59000015
06-05-2016,403,127.3899994
7/26/2016 9:21,403,126.0899963
5/16/2016 19:26,365,49.79000092
5/30/2016 12:46,403,103.9899979
4/24/2016 13:52,403,97.48999786
6/17/2016 16:35,957,296.980011
4/15/2016 14:03,977,28.79000092
7/26/2016 9:21,957,260.980011
05-06-2016,957,254.9799957
07-06-2016,957,224.9900055
11-04-2016,502,98
07-10-2015,44,117.5800018
7/23/2015 19:09,191,195.9799957
7/23/2015 19:09,191,193.9799957
09-01-2017,365,117.5800018
12/16/2016 5:28,365,116.3799973
9/28/2015 8:43,365,104.3799973
09-08-2017,502,90
7/24/2015 12:40,627,70.37999725
09-12-2017,502,87
10/21/2015 22:32,627,65.58000183
01-06-2015,191,189.9799957
01-06-2015,191,188.9799957
01-10-2015,191,179.9799957
2/14/2015 3:26,191,175.9799957
04-10-2015,365,113.3799973
03-01-2017,365,104.3799973
02-03-2017,365,98.37999725
3/18/2017 7:48,627,79.18000031
1/28/2015 21:09,502,97
1/18/2015 16:37,502,96
1/29/2015 12:34,926,29.73999977
1/29/2015 12:34,822,87.33999634
02-11-2016,365,113.9800034
03-03-2016,365,111.5800018
10/30/2015 17:26,627,77.58000183
1/15/2017 0:32,502,95
1/15/2017 0:32,502,94.5
12/16/2015 15:48,502,93
4/15/2016 14:03,191,169.9799957
4/24/2016 13:52,365,115.1800003
6/17/2016 16:35,365,111.5800018
05-06-2016,365,109.1800003
07-06-2016,502,95
5/30/2016 12:46,627,67.98000336
05-10-2016,627,67.98000336
4/24/2016 13:52,627,63.97999954
01-08-2017,502,145.5
08-11-2017,191,278.9700012
10/21/2015 22:32,191,263.9700012
7/18/2017 3:46,365,167.3699951
10/14/2015 3:48,365,151.1699982
07-06-2017,627,99.58000183
09-08-2017,306,255.1199951
2/23/2017 16:04,191,283.4700012
3/25/2015 14:25,191,278.9700012
05-07-2017,251,202.4799957
4/30/2015 17:52,365,161.9700012
2/18/2017 4:20,365,147.5800018
04-10-2015,627,117.5699997
05-05-2015,502,142.5
1/29/2015 12:34,502,141.75
2/23/2017 16:04,502,135
1/28/2015 21:09,627,105.5699997
3/27/2015 8:27,627,104.3700027
1/18/2015 16:37,627,89.98000336
2/27/2015 14:27,885,69.72000122
4/22/2015 12:58,977,87.26999664
10/31/2015 15:31,191,299.9700012
10/27/2016 2:02,191,293.9700012
01-05-2016,365,172.7700043
12/28/2015 8:04,502,148.5
10/25/2015 22:31,502,132
02-12-2016,627,104.3700027
12/16/2015 15:48,627,101.9700012
11/30/2015 16:10,502,120
4/15/2016 14:03,191,283.4700012
6/17/2016 16:35,365,174.5700073
6/20/2016 5:12,365,167.3699951
04-05-2016,502,150
6/21/2016 6:04,502,147
04-05-2016,627,113.9700012
10/26/2016 15:53,191,339.9700012
10/26/2016 15:53,278,134.9700012
10-04-2016,365,201.5700073
07-12-2017,365,230.3600006
09-01-2017,365,223.1600037
6/23/2015 17:48,365,218.3600006
09-12-2017,365,211.1600037
8/24/2015 18:03,627,158.3600006
9/28/2015 8:43,642,105.5999985
9/18/2015 10:50,502,150
1/18/2015 16:37,116,179.9600067
02-01-2017,191,391.9599915
5/31/2017 11:54,191,383.9599915
03-01-2017,235,130.1600037
02-03-2017,191,363.9599915
3/21/2017 17:05,191,319.9700012
2/27/2015 14:27,365,239.9600067
2/14/2015 3:26,365,235.1600037
3/27/2015 8:27,627,132.7700043
10/31/2015 15:31,191,391.9599915
03-04-2016,365,208.7700043
03-04-2016,365,203.9700012
10/30/2015 17:26,365,191.9700012
3/13/2016 1:39,502,190
1/15/2017 0:32,502,176
3/22/2016 18:38,905,97.95999908
04-05-2016,191,347.9700012
6/20/2016 5:12,365,230.3600006
05-06-2016,365,230.3600006
4/15/2016 14:03,642,114
5/30/2016 12:46,502,176
5/30/2016 12:46,502,174
6/17/2016 16:35,502,166
5/16/2016 19:26,502,160
5/16/2016 19:26,810,75.55999756
8/22/2016 10:53,886,74.97000122
11-04-2016,365,254.9600067
9/13/2016 0:42,502,217.5
09-10-2017,365,287.9500122
8/24/2015 18:03,365,284.9500122
7/24/2017 20:35,365,272.9500122
10/14/2015 22:22,567,123.75
09-08-2017,502,240
07-05-2015,502,225
08-11-2017,502,217.5
7/18/2017 3:46,502,200
7/27/2017 20:45,502,200
09-08-2017,981,470.25
05-07-2017,191,484.9500122
1/30/2015 16:57,191,464.9500122
03-05-2015,191,419.9599915
03-05-2015,365,293.9500122
2/14/2015 3:26,365,254.9600067
4/22/2015 12:58,365,254.9600067
3/18/2017 6:24,502,242.5
03-01-2017,502,212.5
11/30/2015 16:10,502,247.5
03-04-2016,502,240
11/30/2015 16:10,797,79.16000366
9/21/2016 1:23,191,89.98999786
10-05-2016,403,128.6900024
1/15/2017 9:17,403,126.0899963
9/19/2016 5:36,403,126.0899963
1/15/2017 17:21,365,56.99000168
10/26/2016 7:49,403,123.4899979
10/19/2016 3:06,403,122.8399963
10/26/2016 7:49,403,122.8399963
09-07-2016,403,122.8399963
9/20/2016 15:14,403,120.8899994
8/29/2016 6:51,365,54.59000015
8/26/2016 1:47,403,118.2900009
11/17/2016 10:15,365,52.18999863
12-11-2016,403,106.5899963
8/29/2016 6:51,403,103.9899979
12-11-2016,365,44.99000168
11/16/2016 19:53,627,39.18999863
10-05-2016,502,43.5
10/31/2016 7:38,502,42
9/19/2016 5:36,825,28.14999962
09-10-2016,957,299.980011
9/20/2016 12:05,957,299.980011
9/28/2016 19:46,957,283.480011
10-05-2016,957,278.980011
12/23/2016 7:44,957,272.980011
12/23/2016 7:44,957,269.980011
10/19/2016 3:06,957,251.9799957
9/20/2016 15:14,957,248.9799957
09-07-2016,957,248.9799957
1/15/2017 17:21,957,224.9900055
10/31/2016 7:38,957,224.9900055
10-12-2017,1349,452.0400085
11-02-2017,1352,247.8200073
10/29/2017 12:34,1351,1395
11-02-2017,1352,235.1799927
10/14/2017 22:13,1349,420.3999939
10/29/2017 12:13,1351,1365
11-03-2017,1352,227.5899963
10/13/2017 1:01,1349,397.7999878
11-01-2017,1352,212.4199982
11-03-2017,1352,202.3000031
6/20/2017 4:31,35,155.1900024
8/31/2017 6:52,19,119.9899979
10/19/2016 8:42,93,23.23999977
09-01-2017,78,89.98999786
06-01-2015,191,98.98999786
9/15/2017 9:28,191,96.98999786
09-01-2017,191,90.98999786
7/30/2017 19:31,191,84.98999786
6/26/2015 8:30,191,84.98999786
6/22/2017 2:03,216,158.7599945
10/18/2015 10:27,403,129.9900055
07-01-2017,403,129.9900055
09-05-2017,365,59.99000168
11-06-2017,1353,461.480011
7/15/2015 23:43,403,129.9900055
10/19/2016 8:42,403,128.6900024
10/22/2017 18:42,1350,353.5299988
07-01-2017,403,128.6900024
06-09-2015,403,128.6900024
7/15/2015 23:43,403,128.6900024
08-08-2017,403,128.6900024
10/19/2016 8:42,403,127.3899994
8/14/2015 1:57,403,127.3899994
08-08-2017,403,127.3899994
08-01-2015,403,127.3899994
07-01-2017,403,127.3899994
06-09-2015,403,127.3899994
9/17/2015 11:22,403,126.0899963
10/24/2016 14:08,403,124.7900009
9/22/2017 0:53,403,124.7900009
07-03-2017,403,124.7900009
9/21/2015 9:58,403,124.7900009
10-02-2015,403,123.4899979
08-10-2017,403,123.4899979
11-05-2017,1353,438.4100037
06-07-2015,403,123.4899979
09-02-2015,403,123.4899979
9/19/2016 2:27,365,56.68999863
11-07-2017,1353,436.1000061
8/24/2015 21:55,403,122.8399963
08-10-2017,403,122.8399963
06-07-2015,403,122.8399963
7/30/2017 19:31,403,120.8899994
10/18/2017 18:00,1350,332.1000061
06-09-2015,365,55.79000092
8/28/2015 10:00,365,54.59000015
09-05-2017,403,118.2900009
10/23/2017 17:07,1350,321.3900146
7/13/2017 17:58,365,53.99000168
10/25/2017 6:37,1350,314.25
09-08-2015,365,52.79000092
6/22/2017 2:03,365,52.79000092
6/26/2015 8:30,403,114.3899994
09-08-2015,365,52.18999863
8/27/2015 13:19,365,50.99000168
11-06-2017,1353,392.2600098
7/13/2017 13:46,403,110.4899979
7/16/2015 2:52,403,110.4899979
7/13/2017 12:43,403,109.1900024
09-02-2015,403,109.1900024
10/19/2017 10:28,1350,296.3900146
10/19/2017 16:47,1350,296.3900146
10/19/2017 16:26,1350,292.8200073
10-01-2017,403,106.5899963
7/22/2017 20:56,403,103.9899979
6/18/2015 0:27,403,97.48999786
09-06-2017,403,97.48999786
08-12-2015,642,30
10-01-2017,502,49.5
9/15/2017 9:28,502,49
08-08-2015,627,38.79000092
6/18/2015 21:29,627,38.38999939
9/21/2015 9:58,502,47.5
08-08-2017,502,47.5
6/17/2015 11:30,627,37.18999863
8/19/2017 7:14,502,45
06-03-2015,627,35.18999863
8/23/2015 20:20,565,52.5
06-07-2015,642,22.5
10/15/2015 7:07,886,24.98999977
07-09-2017,957,299.980011
10-02-2015,957,299.980011
10-11-2015,1004,399.980011
8/27/2015 4:13,957,296.980011
7/30/2015 20:43,957,296.980011
09-06-2017,957,296.980011
8/27/2015 4:13,957,293.980011
6/26/2015 8:30,1004,391.980011
01-07-2017,957,290.980011
11/17/2016 12:42,957,290.980011
09-04-2015,1004,387.980011
06-01-2015,1004,387.980011
6/26/2015 8:09,1004,387.980011
01-07-2017,957,287.980011
09-01-2017,957,287.980011
06-01-2015,1004,383.980011
8/26/2015 15:57,957,287.980011
07-05-2017,957,287.980011
06-09-2015,1004,383.980011
7/28/2015 10:55,1004,383.980011
11/29/2016 15:50,957,284.980011
06-07-2015,1004,379.980011
6/23/2015 22:42,1004,379.980011
06-09-2015,1004,379.980011
09-08-2015,957,283.480011
8/14/2015 1:57,1004,371.980011
08-08-2015,957,278.980011
06-07-2015,1004,371.980011
8/24/2015 21:55,1004,363.980011
6/27/2015 21:38,957,272.980011
09-10-2015,957,263.980011
08-12-2015,957,263.980011
8/14/2015 22:37,1004,347.980011
8/14/2015 22:37,1004,339.980011
9/19/2016 2:27,957,251.9799957
08-01-2015,1004,335.980011
06-07-2015,957,251.9799957
9/16/2017 10:00,957,248.9799957
7/28/2015 10:55,957,245.9799957
01-10-2017,957,239.9799957
8/28/2015 10:00,1004,299.9899902
11-08-2017,1354,164.3800049
11-09-2017,1354,162.7400055
11-09-2017,1354,152.8699951
11-09-2017,1354,149.5899963
11-08-2017,1354,136.4400024
4/15/2017 1:27,93,24.23999977
4/19/2017 6:21,191,99.98999786
5/30/2017 13:07,216,178.6100006
01-02-2015,191,83.98999786
5/30/2017 13:07,191,74.98999786
04-01-2017,403,129.9900055
6/13/2017 8:33,403,128.6900024
04-01-2017,403,128.6900024
6/13/2017 8:33,403,127.3899994
5/28/2015 2:25,403,127.3899994
04-01-2017,403,126.0899963
06-11-2017,403,126.0899963
04-01-2017,365,56.99000168
04-03-2015,403,123.4899979
4/15/2017 1:27,403,122.8399963
04-12-2017,403,122.8399963
5/18/2017 0:11,403,120.8899994
4/15/2017 1:27,403,120.8899994
2/23/2017 17:28,365,55.79000092
6/16/2017 11:10,403,120.8899994
04-12-2017,403,120.8899994
3/21/2017 1:19,403,118.2900009
1/21/2015 10:28,403,118.2900009
4/24/2015 2:49,403,118.2900009
1/29/2017 1:33,403,118.2900009
2/23/2017 13:37,365,53.99000168
06-11-2017,365,53.99000168
03-12-2017,403,116.9899979
01-01-2015,403,116.9899979
2/17/2015 3:36,403,116.9899979
2/24/2017 17:17,403,116.9899979
4/23/2017 1:26,403,116.9899979
1/21/2015 10:28,403,116.9899979
1/29/2017 1:33,403,116.9899979
5/27/2017 14:00,403,116.9899979
06-10-2017,403,116.9899979
3/28/2015 23:42,403,114.3899994
1/15/2015 13:59,403,114.3899994
3/29/2017 9:21,403,110.4899979
05-07-2017,403,109.1900024
3/30/2015 7:14,403,109.1900024
3/31/2017 10:03,365,49.79000092
02-08-2017,403,107.8899994
1/28/2015 15:54,403,107.8899994
03-08-2017,403,106.5899963
4/19/2017 6:21,365,49.18999863
02-08-2017,403,106.5899963
1/28/2015 15:54,403,106.5899963
03-02-2015,365,47.99000168
02-03-2015,403,103.9899979
4/18/2017 10:44,627,39.99000168
4/30/2017 14:34,502,49.5
4/23/2015 15:57,502,49.5
02-11-2015,502,49
06-11-2017,502,48.5
06-10-2017,502,47.5
5/31/2017 15:03,502,45.5
5/28/2015 2:25,627,36.38999939
06-01-2017,627,33.18999863
4/30/2017 14:34,627,32.79000092
01-01-2015,502,40
3/30/2015 7:14,627,31.98999977
04-12-2017,502,40
3/19/2015 8:07,957,299.980011
01-09-2015,957,299.980011
4/23/2017 0:23,957,299.980011
1/20/2017 15:25,957,296.980011
04-09-2015,957,296.980011
5/18/2017 0:11,957,293.980011
04-09-2015,957,293.980011
2/18/2015 21:18,1004,391.980011
5/18/2017 0:11,957,290.980011
04-09-2017,957,287.980011
02-08-2017,957,287.980011
3/26/2015 5:50,957,284.980011
03-01-2015,1004,379.980011
06-10-2017,957,284.980011
2/15/2015 12:01,1004,379.980011
01-04-2015,1004,377.980011
3/19/2015 8:07,1004,377.980011
6/13/2017 4:00,957,283.480011
3/21/2017 1:19,957,278.980011
3/19/2015 8:07,1004,371.980011
3/30/2015 7:14,957,278.980011
3/19/2015 8:07,1004,363.980011
1/27/2017 2:37,957,269.980011
4/24/2017 14:14,957,269.980011
05-10-2015,957,263.980011
01-02-2015,957,260.980011
05-04-2017,957,260.980011
03-12-2015,1004,347.980011
2/17/2017 4:31,957,260.980011
01-02-2015,957,254.9799957
03-01-2015,957,254.9799957
4/23/2015 15:57,957,254.9799957
06-10-2017,957,248.9799957
05-07-2017,957,248.9799957
4/14/2017 2:20,957,245.9799957
05-10-2015,1004,327.980011
1/19/2015 21:20,957,239.9799957
5/28/2015 8:01,957,239.9799957
04-09-2015,1004,319.980011
4/30/2017 14:34,957,224.9900055
02-08-2015,957,224.9900055
1/19/2015 21:20,1004,299.9899902
5/28/2015 8:01,957,224.9900055
11/30/2017 5:52,1359,76.80000305
01-09-2018,1359,74.26999664
12-01-2017,1359,69.20999908
11/20/2017 23:45,1356,287.1799927
11/20/2017 9:02,1356,266.6700134
11/19/2017 5:21,1356,240.2899933
2/16/2016 19:34,191,94.48999786
11/23/2016 0:47,191,92.98999786
11-02-2015,249,50.02000046
12-01-2016,191,90.98999786
12/26/2017 20:53,1353,461.480011
12/14/2017 5:08,1363,213.6600037
12/15/2017 12:19,1363,211.5
12/21/2017 14:46,1350,349.9599915
12/22/2017 22:18,1350,349.9599915
12/18/2017 2:41,1347,57.31000137
1/30/2018 0:42,1363,209.3500061
11/17/2016 22:30,403,124.7900009
11/13/2015 18:07,365,57.59000015
11/24/2017 20:14,1357,200.3099976
2/20/2016 23:04,403,123.4899979
1/30/2018 12:36,1363,205.0299988
2/20/2016 23:04,403,122.8399963
12-05-2015,403,122.8399963
1/13/2016 14:42,403,120.8899994
01-12-2016,403,120.8899994
12/18/2015 21:24,403,118.2900009
12/22/2017 7:35,1350,324.9599915
01-10-2016,403,118.2900009
10/18/2016 2:14,403,118.2900009
12-09-2015,403,116.9899979
1/31/2018 6:07,1363,194.2400055
12/31/2016 21:24,403,116.9899979
1/26/2016 12:46,403,113.0899963
3/30/2016 3:55,403,113.0899963
2/18/2016 23:46,403,113.0899963
9/16/2016 15:35,403,113.0899963
12/21/2017 23:52,1350,303.5400085
12/29/2017 1:05,1353,387.6400146
11/13/2015 18:07,403,109.1900024
11/24/2017 4:28,1357,175.0099945
01-10-2016,365,47.99000168
12/21/2017 16:10,1350,285.6799927
02-10-2016,365,47.99000168
02-10-2016,365,44.99000168
12/29/2017 18:36,1353,346.1099854
1/25/2016 5:35,627,37.99000168
02-10-2016,627,37.99000168
11/13/2015 18:07,627,37.79000092
03-03-2016,627,35.99000168
12-03-2015,627,34.79000092
03-03-2016,502,41.5
01-06-2017,627,31.98999977
2/20/2016 23:04,502,37.5
11/14/2017 23:24,1355,532.5800171
11/17/2017 13:25,1355,516.5999756
11/17/2017 6:45,1355,511.2799988
11/17/2017 0:27,1355,511.2799988
2/20/2016 23:04,810,18.98999977
11/15/2017 16:34,1355,505.9500122
11/13/2017 14:07,1355,505.9500122
11/17/2017 23:34,1355,468.6700134
02-02-2016,897,20.98999977
12/25/2015 14:33,1004,399.980011
11/23/2015 17:45,957,299.980011
11-02-2015,1004,395.980011
12/31/2016 21:24,957,296.980011
02-05-2016,957,293.980011
11-02-2015,1004,391.980011
12/22/2015 23:30,957,290.980011
12/27/2016 21:24,957,290.980011
11-02-2015,1004,387.980011
12-09-2015,957,283.480011
11-02-2015,1004,377.980011
12/15/2015 7:55,1004,371.980011
01-12-2016,957,278.980011
03-06-2016,977,27.88999939
01-12-2016,957,272.980011
1/22/2016 12:25,957,269.980011
12/18/2015 21:24,1004,359.980011
01-12-2016,957,269.980011
1/22/2016 12:25,957,263.980011
1/13/2016 14:42,957,263.980011
01-10-2016,1004,339.980011
12/29/2015 22:36,957,251.9799957
11-03-2016,957,251.9799957
11-04-2015,1004,331.980011
11-03-2016,957,248.9799957
12-01-2016,957,239.9799957
11/25/2017 5:42,1358,260.6499939
1/18/2018 3:52,1362,39.34999847
1/25/2018 12:05,1362,38.95999908
1/26/2018 0:21,1362,38.56000137
12-08-2017,1362,36.97000122
1/22/2018 0:00,1362,36.16999817
11/27/2017 23:33,1358,229.3699951
12-11-2017,1362,34.97999954
1/25/2018 14:53,1362,33.79000092
11/25/2017 6:24,1358,208.5200043
12/31/2017 3:53,1354,123.2900009
11-11-2017,1354,123.2900009
05-12-2016,191,96.98999786
5/26/2016 17:40,191,82.98999786
5/17/2016 17:51,403,129.9900055
04-06-2016,403,129.9900055
8/15/2016 2:19,403,128.6900024
7/28/2016 17:03,403,128.6900024
7/28/2016 16:42,403,127.3899994
6/20/2016 17:28,365,58.79000092
07-12-2016,403,126.0899963
7/30/2016 15:39,403,124.7900009
06-12-2016,365,57.59000015
8/21/2016 18:46,365,56.99000168
06-04-2016,403,123.4899979
05-10-2016,403,123.4899979
8/17/2016 21:14,403,122.8399963
06-12-2016,403,122.8399963
8/17/2016 21:14,403,120.8899994
08-08-2016,403,118.2900009
7/19/2016 6:02,403,118.2900009
4/24/2016 1:57,403,116.9899979
04-04-2016,403,113.0899963
6/17/2016 9:14,403,113.0899963
04-04-2016,403,110.4899979
04-06-2016,365,50.99000168
07-04-2016,403,107.8899994
04-05-2016,365,49.79000092
07-04-2016,403,106.5899963
6/22/2016 3:48,403,106.5899963
6/15/2016 13:26,403,103.9899979
6/15/2016 13:26,403,97.48999786
7/30/2016 18:06,403,97.48999786
4/27/2016 0:01,403,97.48999786
6/26/2016 6:56,502,50
08-10-2016,502,48
7/28/2016 17:03,567,23.62999916
07-05-2016,502,46.5
7/20/2016 5:30,502,45.5
06-07-2016,502,42
7/19/2016 6:02,502,41.5
4/20/2016 17:01,627,33.18999863
06-07-2016,502,41
04-09-2016,893,23.62000084
04-04-2016,905,22.73999977
6/19/2016 13:26,957,296.980011
6/15/2016 13:26,957,284.980011
06-12-2016,957,284.980011
5/17/2016 17:51,957,283.480011
6/20/2016 8:00,957,272.980011
6/20/2016 8:00,957,269.980011
7/30/2016 15:39,957,260.980011
8/17/2016 21:14,957,224.9900055
8/28/2016 7:44,365,113.9800034
8/28/2016 7:44,365,113.3799973
1/15/2017 17:21,502,96
8/29/2016 6:51,627,75.58000183
10-12-2016,502,90
8/26/2016 1:47,502,85
10/19/2016 2:45,502,83
10/19/2016 2:45,835,54.38000107
01-07-2017,191,191.9799957
6/26/2015 8:30,235,66.12999725
8/26/2017 20:43,191,179.9799957
06-07-2015,191,159.9799957
6/27/2015 21:38,191,149.9900055
09-12-2017,365,118.7799988
08-08-2015,365,118.7799988
6/26/2015 8:30,365,117.5800018
7/13/2015 1:18,365,113.3799973
09-04-2015,365,113.3799973
7/13/2015 1:18,365,111.5800018
09-08-2015,365,109.1800003
10-01-2017,365,105.5800018
8/14/2015 22:37,365,98.37999725
09-06-2017,365,98.37999725
9/17/2015 11:22,502,99
06-07-2015,502,97
8/28/2017 20:00,627,75.98000336
8/21/2017 6:11,627,75.58000183
9/19/2016 2:27,627,74.37999725
10-09-2015,627,71.98000336
09-12-2017,502,88
8/26/2015 20:30,502,83
7/13/2017 13:46,502,83
08-12-2015,502,80
6/17/2015 12:33,822,93.09999847
04-03-2015,116,83.68000031
4/14/2015 7:02,191,193.9799957
1/21/2017 23:59,191,191.9799957
5/28/2015 2:25,191,181.9799957
06-10-2017,191,169.9799957
05-07-2017,191,167.9799957
4/19/2017 6:21,276,53.74000168
03-12-2017,191,159.9799957
01-01-2015,365,117.5800018
4/24/2015 2:49,365,117.5800018
01-01-2015,365,116.3799973
4/24/2017 14:14,365,113.9800034
3/17/2017 3:04,365,105.5800018
1/28/2015 15:54,365,104.3799973
02-08-2017,365,101.9800034
3/30/2015 4:25,365,98.37999725
4/23/2017 0:23,502,100
05-10-2017,627,75.98000336
2/18/2015 21:18,502,93
1/21/2015 10:28,502,90
06-10-2017,627,71.98000336
3/28/2015 23:42,502,88
5/20/2015 19:14,627,67.98000336
03-07-2015,627,67.98000336
02-08-2017,627,67.18000031
01-04-2015,502,83
4/14/2017 2:20,502,83
03-04-2017,627,63.97999954
03-12-2017,627,63.97999954
2/24/2017 17:17,627,63.97999954
4/27/2015 20:09,627,59.99000168
04-03-2015,905,48.47999954
2/20/2016 23:04,191,197.9799957
01-04-2016,273,49.25999832
03-08-2016,191,175.9799957
8/29/2016 13:30,249,92.34999847
01-08-2016,191,159.9799957
12/27/2016 21:24,365,116.3799973
03-08-2016,365,113.3799973
11-02-2015,365,109.1800003
12-01-2016,365,105.5800018
11-01-2016,502,98
11-03-2016,502,95
11-02-2015,502,93
12-05-2015,627,63.97999954
01-10-2016,886,45.47999954
11/13/2015 18:07,823,88.37999725
11/28/2015 18:58,886,37.49000168
05-12-2016,37,59.47999954
08-12-2016,191,195.9799957
11/26/2016 17:46,191,193.9799957
05-07-2016,276,60.77999878
6/20/2016 8:00,191,185.9799957
06-06-2016,191,185.9799957
10/19/2016 4:30,365,119.9800034
6/17/2016 9:14,365,107.9800034
6/17/2016 9:14,365,105.5800018
05-12-2016,365,101.9800034
8/13/2016 14:56,365,95.98000336
7/29/2016 16:53,627,79.98000336
08-01-2016,502,98
7/28/2016 17:03,502,98
05-05-2016,502,97
5/28/2016 8:55,502,94.5
04-11-2016,502,93
05-12-2016,502,90
08-10-2016,627,70.37999725
08-10-2016,564,51
5/26/2016 17:40,502,84
4/18/2016 14:55,502,83
8/15/2016 2:19,502,82
4/18/2016 14:55,823,91.5
1/16/2017 3:30,365,147.5800018
11/30/2016 22:19,365,134.9799957
10/19/2016 2:45,502,147
12-11-2016,502,124.5
10-04-2015,191,299.9700012
06-01-2015,191,296.9700012
09-02-2015,191,283.4700012
09-06-2017,191,260.9700012
09-06-2017,191,254.9700012
10/18/2015 10:27,365,179.9700012
10/23/2016 11:30,365,174.5700073
8/18/2017 11:16,365,174.5700073
7/22/2017 20:56,365,167.3699951
10-11-2015,365,163.7700043
10/19/2016 8:42,365,156.5700073
6/18/2015 0:27,365,156.5700073
7/13/2017 17:58,365,147.5800018
06-07-2015,365,143.9799957
07-09-2017,365,134.9799957
08-08-2017,627,116.3700027
8/20/2015 2:18,502,141.75
